mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	2/4	3	1	d.i[i		d	i	i	i	i							m	1	1	0, -3, 1		0	0
2	2	0	0	2/4	3	1	i(9)		d	i	i	i(9)	i			9				m	1	1	0, -3, 1	2	0	0
2	2	1/8	1/8	2/4	3	1	i		d	i	i	i	i							m	1	1	0, -3, 1		0	0
2	2	3/8	3/8	2/4	3	1	viio43(4)		d	i	i	viio43(4)	vii	o	43	4				o7	1	1	-8, -11, -2, -3		-2	-8
2	2	15/32	15/32	2/4	3	1	viio43		d	i	i	viio43	vii	o	43					o7	1	1	-8, -11, -2, -5		-2	-8
3	3	0	0	2/4	3	1	i		d	i	i	i	i							m	1	1	0, -3, 1		0	0
3	3	3/8	3/8	2/4	3	1	viio43		d	i	i	viio43	vii	o	43					o7	1	1	-8, -11, -2, -5		-2	-8
4	4	0	0	2/4	3	1	i]		d	i	i	i	i							m	1	1	0, -3, 1		0	0
4	4	3/8	3/8	2/4	3	1	iv		d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
5	5	0	0	2/4	3	1	V(64)		d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
5	5	1/4	1/4	2/4	3	1	iv6		d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
6	6	0	0	2/4	3	1	V(64)		d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
6	6	1/4	1/4	2/4	3	1	V		d	i		V	V							M	1	1	1, 5, 2		1	1
7	7	0	0	2/4	3	1	i\\		d	i		i	i						\\	m	1	1	0, -3, 1		0	0
8	8	0	0	2/4	3	1	i(9)		d	i		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
8	8	1/8	1/8	2/4	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
9	9	0	0	2/4	3	1	ii%2		d	i		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
10	10	0	0	2/4	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
10	10	1/4	1/4	2/4	3	1	V(64)		d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
10	10	3/8	3/8	2/4	3	1	V7		d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
11	11	0	0	2/4	3	1	i\\		d	i		i	i						\\	m	1	1	0, -3, 1		0	0
12	12	0	0	2/4	3	1	i(9)		d	i		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
12	12	1/8	1/8	2/4	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
13	13	0	0	2/4	3	1	ii%2		d	i		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
14	14	0	0	2/4	3	1	i		d	i		i	i							m	1	1	0, -3, 1		0	0
14	14	1/4	1/4	2/4	3	1	V(64)		d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
14	14	3/8	3/8	2/4	3	1	V7		d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
15	15	0	0	2/4	3	1	i\\		d	i		i	i						\\	m	1	1	0, -3, 1		0	0
15	15	1/4	1/4	2/4	3	1	V6/III		d	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
15	15	3/8	3/8	2/4	3	1	V7/III		d	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
